"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,3.77134237481367,"Female",33,56202,0,"Other","<HS","Never",0,"South",-0.323284651918239,3.77134237481367,4.67134237481367,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.21841779951407,1.04428277570248
0,2.63044574462406,"Female",18,47729,0,"Mexican American","HS","Never",0,"North",-0.0905587231346144,2.63044574462406,3.53044574462406,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.178887084940333,0.814105805465559
1,4.84894526949692,"Male",48,21433,0,"Black","Some college","Never",0,"Coastal",1.51376854715481,3.94894526949692,4.84894526949692,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.145492225484066,1
0,1.25897423868353,"Female",32,27032,0,"Black","HS","Never",0,"North",-1.39022896639812,1.25897423868353,2.15897423868353,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.153420373903476,0.677204713337101
0,3.53197733406259,"Female",61,59152,0,"Black","HS","Ever",9,"North",-0.136554680539954,3.53197733406259,4.4319773340626,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.255116891934833,1.27984046520028
0,5.83737662458355,"Male",29,38399,0,"White","College+","Never",0,"North",-1.74585344369287,5.83737662458355,6.73737662458355,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.21827887781609,1.04343310953911
0,3.63756734741484,"Female",58,65067,0,"Mexican American","College+","Ever",7,"North",0.459988394204569,3.63756734741484,4.53756734741484,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.228298765490281,1.10550093911109
0,1.88534728051789,"Female",48,54896,1,"Mexican American","HS","Never",0,"Inland",-0.394903563989135,1.88534728051789,2.78534728051789,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.186150531801884,0.85472212286938
0,3.10647872224205,"Female",38,41516,0,"Mexican American","College+","Never",0,"South",-0.0164649657547753,3.10647872224205,4.00647872224205,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.158167965373823,0.702098148326187
0,2.08959885703773,"Male",18,39869,0,"Black","Some college","Never",0,"Inland",0.450190868625786,2.08959885703773,2.98959885703773,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.152408854447178,0.671936968078726
1,5.27222197567078,"Male",60,59218,0,"Black","HS","Never",0,"South",1.44794737802014,4.37222197567078,5.27222197567078,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.245921338226146,1
0,2.34323122373899,"Male",37,74189,0,"White","College+","Ever",4,"Coastal",-1.50262411975069,2.34323122373899,3.24323122373899,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.278160252301867,1.43998851009092
0,1.44377323553292,"Male",30,44561,0,"White","College+","Ever",4,"Coastal",0.207472223258111,1.44377323553292,2.34377323553292,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.244241687737158,1.20765145124772
0,4.78611587724141,"Female",34,70601,0,"White","Some college","Ever",6,"Coastal",1.04795511698202,4.78611587724141,5.68611587724141,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.182901154749579,0.836462736598301
0,1.6169324419994,"Male",40,26882,0,"Mexican American","HS","Never",0,"North",-0.545753599964398,1.6169324419994,2.5169324419994,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.224281484227879,1.08042347404771
0,2.92100789146487,"Female",63,76847,0,"White","Some college","Never",0,"Inland",-1.51869481550689,2.92100789146487,3.82100789146487,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.161580931331522,0.720167813652168
0,2.80012643780391,"Male",53,54896,1,"White","HS","Never",0,"Coastal",-1.47865516912527,2.80012643780391,3.70012643780391,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.261283577460022,1.32171892200428
1,4.57593853218313,"Female",55,40854,0,"Black","College+","Never",0,"North",0.445077085676939,3.67593853218313,4.57593853218313,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.14933516530251,1
0,1.89809620702858,"Female",55,32515,0,"White","Some college","Never",0,"North",0.0183172719524349,1.89809620702858,2.79809620702858,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.129448893275661,0.555659594406076
1,3.10070319643795,"Male",43,26931,0,"Other","College+","Ever",2,"South",0.0346752984112209,2.20070319643795,3.10070319643795,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.312862750737179,1
0,1.56089055414632,"Female",50,83608,0,"Other","College+","Never",0,"Inland",-1.18445352672259,1.56089055414632,2.46089055414632,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.307045049883227,1.65577700314129
0,2.33705735208782,"Female",18,37889,0,"White","Some college","Ever",1,"Inland",-0.583639557888331,2.33705735208782,3.23705735208782,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.11862159847759,0.502928348390449
0,3.63323703860982,"Male",70,56531,0,"Other","College+","Never",0,"North",0.190567528041667,3.63323703860982,4.53323703860982,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.361514694865948,2.11582525483935
0,4.8786893982247,"Male",52,73838,0,"Black","College+","Ever",6,"South",0.314849644191752,4.8786893982247,5.7786893982247,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.275556031387724,1.42137891274234
0,3.27695764061676,"Male",34,44263,0,"White","Some college","Never",0,"North",-0.67322120264551,3.27695764061676,4.17695764061676,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.180895776548603,0.825266107923087
0,4.85898693504607,"Female",45,55070,0,"Other","College+","Never",0,"South",-0.340180533295417,4.85898693504607,5.75898693504607,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.272758989249321,1.40153987543109
0,3.12097594942935,"Male",44,63954,0,"White","Some college","Never",0,"North",-1.66108292608145,3.12097594942935,4.02097594942935,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.200239359520081,0.935608520740093
0,2.85556675318449,"Female",42,54216,0,"White","College+","Ever",8,"South",-0.485075134932662,2.85556675318449,3.75556675318449,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.235145390594768,1.14884735690667
0,3.49659063807218,"Male",66,72959,0,"White","<HS","Ever",6,"North",-0.889681921311391,3.49659063807218,4.39659063807218,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.254463285724255,1.27544237879922
1,3.29990687190627,"Male",46,41232,0,"Other","College+","Ever",8,"North",-0.785156045463068,2.39990687190627,3.29990687190627,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.415577324650378,1
0,3.70369353177519,"Male",30,33739,0,"White","<HS","Ever",4,"North",0.0536746937989257,3.70369353177519,4.60369353177519,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.186775276298468,0.858249505152075
0,1.21719068177159,"Female",30,54896,1,"Other","Some college","Ever",4,"Inland",0.561571107504611,1.21719068177159,2.11719068177159,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.229768937453161,1.11474372004354
0,1.64331417411589,"Male",55,72298,0,"Black","<HS","Ever",4,"Coastal",0.310352932968395,1.64331417411589,2.54331417411589,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.20225943841197,0.947440335915934
1,2.99007595764383,"Male",38,85483,0,"Black","College+","Ever",2,"Coastal",0.828579484578684,2.09007595764383,2.99007595764383,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.237719440115001,1
0,1.22056265492366,"Female",42,69260,0,"White","College+","Never",0,"South",0.381506976393703,1.22056265492366,2.12056265492366,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.190447598922239,0.879093935798892
1,3.53956597020206,"Male",50,54896,1,"White","College+","Never",0,"South",1.55738819083149,2.63956597020206,3.53956597020206,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.233341417321704,1
0,3.37582922141657,"Female",49,65371,0,"White","Some college","Ever",4,"Inland",-1.5823776709371,3.37582922141657,4.27582922141657,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.164871755398918,0.73773066774627
0,4.21425705198513,"Female",30,119777,0,"White","College+","Never",0,"Inland",0.29694349587531,4.21425705198513,5.11425705198513,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.234091590061435,1.14212521873175
0,0.67640338624968,"Female",61,88092,0,"White","College+","Never",0,"South",-0.187570408425678,0.67640338624968,1.57640338624968,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.212151758622722,1.00625676709149
0,2.80357558775396,"Female",53,48618,0,"White","Some college","Ever",9,"Inland",-1.29643309640954,2.80357558775396,3.70357558775396,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.196557386042158,0.914195866017808
1,5.42942220036896,"Male",56,78009,0,"White","HS","Never",0,"Coastal",2.19762559506051,4.52942220036896,5.42942220036896,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.295910393363063,1
0,2.89262821972405,"Female",54,26253,0,"White","Some college","Ever",8,"North",-0.5160421411161,2.89262821972405,3.79262821972405,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.169246417244201,0.761293301950136
0,3.97909488699892,"Female",44,51351,0,"Mexican American","College+","Ever",3,"South",0.306329264530389,3.97909488699892,4.87909488699892,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.173992642117884,0.787139515002822
0,2.34450043486175,"Female",54,43303,0,"Other","Some college","Never",0,"North",-0.608575115683886,2.34450043486175,3.24450043486175,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.213007556772083,1.01141454881116
0,2.19291696863445,"Female",18,54896,1,"White","College+","Never",0,"North",0.867894740882654,2.19291696863445,3.09291696863445,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.167356833782865,0.751085324971308
0,1.75683762205135,"Female",42,54896,1,"White","College+","Never",0,"Coastal",0.377380434614909,1.75683762205135,2.65683762205135,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.172771284207695,0.780460103817042
0,3.51509518373534,"Male",37,64636,0,"White","Some college","Never",0,"North",-0.449244464374235,3.51509518373534,4.41509518373534,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.199057427797887,0.92871349754252
0,4.49452946055075,"Female",43,54325,0,"Black","HS","Never",0,"North",0.313645052417796,4.49452946055075,5.39452946055075,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.176730685581036,0.802185452080571
0,4.84337199366207,"Female",29,54896,1,"White","HS","Ever",3,"South",0.0268827602939351,4.84337199366207,5.74337199366207,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.199182568578912,0.929442566677559
0,5.3432196147061,"Male",55,91596,0,"Mexican American","Some college","Ever",7,"Inland",0.654755824154827,5.3432196147061,6.2432196147061,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.271586560100649,1.3932693130263
0,2.49213402217527,"Male",27,38689,0,"Black","Some college","Ever",5,"Coastal",1.27796036267404,2.49213402217527,3.39213402217527,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.176904088556817,0.803141696516554
0,1.47288763914236,"Female",37,38902,0,"White","HS","Ever",6,"Coastal",-2.24065208535261,1.47288763914236,2.37288763914236,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.223098691909079,1.07308943474892
0,1.18329544627673,"Female",38,32445,0,"White","HS","Ever",3,"Coastal",-1.91683690493981,1.18329544627673,2.08329544627673,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.188046633524496,0.865444503244791
0,2.42362339219979,"Male",69,84219,0,"Black","Some college","Never",0,"North",-0.426507677271898,2.42362339219979,3.32362339219979,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.199780469066833,0.932929077284064
0,5.11897854751967,"Male",57,54896,1,"White","College+","Never",0,"South",-0.379133797479884,5.11897854751967,6.01897854751967,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.235349131352581,1.1501491458855
0,3.69345896662635,"Male",47,54896,1,"White","College+","Ever",4,"Inland",-0.14220800949434,3.69345896662635,4.59345896662635,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.252742239783182,1.26389834095035
1,3.63725381191624,"Male",30,45343,0,"Other","Some college","Ever",3,"Coastal",0.612374011473615,2.73725381191624,3.63725381191624,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.28494192897352,1
0,2.67311593274732,"Male",34,22072,0,"Black","Some college","Never",0,"South",1.3355041361727,2.67311593274732,3.57311593274732,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.143167333204805,0.624385296628555
1,3.75765161921449,"Female",73,54745,0,"Mexican American","College+","Never",0,"Inland",-0.413632963459005,2.85765161921449,3.75765161921449,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.176185860365417,1
0,3.25415245581574,"Male",21,41389,0,"White","Some college","Ever",7,"South",1.70679356901408,3.25415245581574,4.15415245581574,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.221660471079198,1.06420161205188
0,1.61505294031597,"Female",22,33311,0,"White","Some college","Never",0,"North",-0.784510884376528,1.61505294031597,2.51505294031597,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.124099963556579,0.52944622649277
0,3.94204827368133,"Female",18,42901,0,"Mexican American","<HS","Ever",5,"Coastal",-0.401810564103357,3.94204827368133,4.84204827368133,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.141000718011898,0.613385169216587
0,3.70079413251744,"Male",54,71158,0,"Mexican American","<HS","Ever",2,"Coastal",-1.01701322020274,3.70079413251744,4.60079413251744,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.196349071090235,0.912990267023859
0,2.12870392198649,"Male",50,40229,0,"Mexican American","Some college","Ever",8,"Coastal",-0.555728000058291,2.12870392198649,3.02870392198649,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.227937132928869,1.10323279620063
0,4.84910550459122,"Male",41,82777,0,"Mexican American","<HS","Never",0,"Coastal",1.30503129883229,4.84910550459122,5.74910550459122,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.205015915730718,0.963682319320659
0,4.08150594064143,"Male",18,26198,0,"White","Some college","Never",0,"Inland",0.198275182855127,4.08150594064143,4.98150594064143,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162965048398968,0.727537904335658
0,1.43022201312581,"Female",45,31196,0,"White","Some college","Never",0,"North",-0.466188662058959,1.43022201312581,2.33022201312581,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.126843505007669,0.542851313607855
0,1.38242739588902,"Male",35,43977,0,"Mexican American","<HS","Ever",10,"South",-2.46865781934621,1.38242739588902,2.28242739588902,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.24809099518448,1.2329641895557
0,1.78918375368892,"Male",29,76124,0,"Black","<HS","Never",0,"North",-0.486169525337468,1.78918375368892,2.68918375368892,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.182006685433011,0.831461863383926
0,2.83147904026114,"Male",36,54896,1,"White","College+","Ever",2,"Inland",-2.62700901280556,2.83147904026114,3.73147904026114,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.227563694942286,1.10089283908795
0,1.8271909205802,"Female",25,12289,0,"White","<HS","Never",0,"South",-0.822428736787255,1.8271909205802,2.7271909205802,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.111802307792209,0.470376780854975
0,3.56833533454454,"Female",63,16319,0,"White","College+","Never",0,"South",1.90443046047855,3.56833533454454,4.46833533454454,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.153429478638161,0.677252185726174
0,3.68366595449254,"Male",54,74123,0,"Mexican American","College+","Never",0,"North",-0.653798429627861,3.68366595449254,4.58366595449254,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.24951019783683,1.24236226832365
0,2.23914743875122,"Female",56,49936,0,"Mexican American","College+","Never",0,"Inland",-1.16146400752735,2.23914743875122,3.13914743875122,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.168495989218512,0.757233758244815
0,4.08233080370158,"Male",64,76399,0,"White","Some college","Never",0,"North",-0.300159188837663,4.08233080370158,4.98233080370158,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.216934772663019,1.03522792774197
0,2.57268944017301,"Male",40,56559,0,"White","Some college","Ever",7,"Inland",-0.414936197422417,2.57268944017301,3.47268944017301,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.242085345588188,1.19358387807289
0,4.86165959615607,"Female",50,43437,0,"Black","Some college","Ever",6,"South",-1.18944029560103,4.86165959615607,5.76165959615607,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.144571021294602,0.631541709508321
0,3.63556180448684,"Male",50,57810,0,"Mexican American","College+","Never",0,"Inland",-1.00343108388895,3.63556180448684,4.53556180448684,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.231770543217755,1.12738442532973
0,4.60310760878997,"Female",46,46288,0,"Mexican American","Some college","Never",0,"North",-0.887171296739744,4.60310760878997,5.50310760878997,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.129232036613932,0.554590586784992
0,3.60217972285753,"Female",31,52060,0,"Black","College+","Ever",4,"Inland",-2.17841255485635,3.60217972285753,4.50217972285753,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.167203753139578,0.750260375506619
0,3.98586415606565,"Male",65,74537,0,"Black","College+","Never",0,"South",0.256369511654963,3.98586415606565,4.88586415606565,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.236360884411961,1.15662396920005
0,4.12152608115029,"Male",47,33690,0,"White","Some college","Ever",1,"South",-0.235456899639317,4.12152608115029,5.02152608115029,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.165376289161912,0.740435566983661
0,0.796479202374239,"Male",56,37821,0,"White","HS","Never",0,"South",0.815963149911798,0.796479202374239,1.69647920237424,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.251553600921433,1.25595645701691
0,4.84488993892589,"Male",40,54896,1,"Black","HS","Ever",6,"Coastal",-0.701049814328341,4.84488993892589,5.74488993892589,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.271934952107217,1.39572416210346
0,1.88160379257754,"Male",53,36032,0,"White","College+","Never",0,"North",-0.65259565470547,1.88160379257754,2.78160379257754,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.222609511825098,1.07006274127829
0,3.04863146314883,"Male",24,85808,0,"White","College+","Ever",4,"Inland",-0.431869275240976,3.04863146314883,3.94863146314883,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.287046787135084,1.50451460347108
1,3.73184764975981,"Female",45,77504,0,"Mexican American","HS","Never",0,"South",-0.191585020712817,2.83184764975981,3.73184764975981,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.211624599515322,1
0,3.52156308446594,"Male",18,72759,0,"White","HS","Never",0,"Inland",-0.558145264051634,3.52156308446594,4.42156308446594,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.27752155963489,1.43541203615415
0,3.42336557043291,"Female",47,63017,0,"White","HS","Ever",3,"North",-0.331859861183757,3.42336557043291,4.32336557043291,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.217831478677648,1.04069879979086
0,5.59499454967389,"Male",59,59560,0,"Mexican American","College+","Ever",5,"South",-0.944126156621597,5.59499454967389,6.49499454967389,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.268218582485043,1.36965830021725
0,5.13209009384739,"Female",45,59832,0,"White","HS","Never",0,"North",-0.249595725312934,5.13209009384739,6.03209009384739,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.205984088605682,0.969413842052984
1,4.28569132591881,"Male",41,38734,0,"Black","College+","Ever",4,"South",1.02182954448684,3.38569132591881,4.28569132591881,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.214179481862564,1
0,4.15677604158102,"Male",45,75992,0,"Mexican American","Some college","Ever",6,"South",-0.0716954548105809,4.15677604158102,5.05677604158102,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.240562472120917,1.18369706758917
1,5.79248297782605,"Male",24,53655,0,"White","Some college","Ever",5,"North",0.305189388340879,4.89248297782605,5.79248297782605,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.213576196873619,1
1,3.73238474444582,"Female",75,74995,0,"White","College+","Ever",5,"Inland",1.17073304863345,2.83238474444582,3.73238474444582,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.232916157205071,1
0,2.78892091365626,"Female",40,66131,0,"White","Some college","Never",0,"Coastal",-0.10037023331783,2.78892091365626,3.68892091365626,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.14894852188528,0.654011093818461
0,4.26873319391006,"Male",42,49704,0,"White","Some college","Never",0,"North",-1.08812500240895,4.26873319391006,5.16873319391006,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.18736194450438,0.861566841982234
0,4.56369102797698,"Female",56,42017,0,"White","College+","Ever",7,"South",-2.1793142167259,4.56369102797698,5.46369102797698,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.216667763723754,1.03360130585843
1,5.47967459512332,"Male",63,81389,0,"Mexican American","Some college","Never",0,"Coastal",0.603888854569924,4.57967459512332,5.47967459512332,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.210552033951268,1
0,2.75965551931085,"Male",42,56420,0,"White","HS","Never",0,"Coastal",0.269359853862575,2.75965551931085,3.65965551931085,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.267118926290575,1.36199621832651
1,5.12596200944082,"Male",50,60234,0,"White","HS","Never",0,"Coastal",1.92881725314059,4.22596200944082,5.12596200944082,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.273827184599877,1
0,2.07387041787274,"Female",47,33410,0,"White","College+","Never",0,"Inland",-0.79459824037293,2.07387041787274,2.97387041787274,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162671750747291,0.72597413030298
0,1.99970295617946,"Female",59,44014,0,"Mexican American","College+","Never",0,"North",-1.91574913304384,1.99970295617946,2.89970295617946,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.164590395787688,0.736223665612841
0,3.24615014116905,"Male",28,33298,0,"White","Some college","Never",0,"Coastal",-0.403129207724468,3.24615014116905,4.14615014116905,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.170673688199072,0.769034595005038
1,2.95557717387423,"Female",59,54893,0,"White","College+","Never",0,"Coastal",-0.0902179973877627,2.05557717387423,2.95557717387423,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.18245120880885,1
0,3.54606240165988,"Female",28,17479,0,"White","HS","Ever",8,"North",-1.22339835552897,3.54606240165988,4.44606240165988,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.22084856369757,1.0591987298752
0,4.08360824547766,"Female",47,99363,0,"White","Some college","Ever",2,"Coastal",-0.0134113204340408,4.08360824547766,4.98360824547766,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.174067070941501,0.787547192936729
0,3.10508725996585,"Female",40,39961,0,"Other","Some college","Ever",2,"North",-0.500448688473191,3.10508725996585,4.00508725996585,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.204556252830683,0.960966028324119
1,3.19940927776666,"Female",18,38744,0,"Black","<HS","Never",0,"Inland",1.04518539305388,2.29940927776666,3.19940927776666,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.109871083176634,1
0,4.64349911460606,"Female",33,23988,0,"White","HS","Ever",4,"North",-0.860806285012966,4.64349911460606,5.54349911460606,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.188845556775294,0.869977393139042
0,3.64987361803397,"Male",57,73135,0,"White","Some college","Ever",5,"Inland",1.08611666559376,3.64987361803397,4.54987361803397,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.241876599526306,1.19222630619636
0,2.07770692514244,"Female",41,11806,0,"White","HS","Ever",4,"North",0.76283911752445,2.07770692514244,2.97770692514244,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.18057041091815,0.823454660991273
0,1.52908071661679,"Male",34,33624,0,"White","Some college","Never",0,"North",-0.85597200062043,1.52908071661679,2.42908071661679,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.172293932653147,0.777854902143484
0,2.0503574756169,"Male",71,42767,0,"White","College+","Ever",7,"South",-1.34939271667366,2.0503574756169,2.9503574756169,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.290438035351215,1.5295649055929
0,6.18564404398203,"Male",46,77315,0,"White","HS","Never",0,"Inland",-0.231563914599912,6.18564404398203,7.08564404398203,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.291792625660171,1.5396379776314
0,2.90872139704531,"Female",38,54896,1,"White","College+","Ever",10,"Coastal",-0.856892737835989,2.90872139704531,3.80872139704531,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.249604040113645,1.24298495274644
0,3.03421833701394,"Female",57,43396,0,"White","College+","Ever",4,"South",0.0424604204328886,3.03421833701394,3.93421833701394,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.18897749782536,0.870726852741526
